epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,495.79,1.26479,1.39973,1.35997,0.98607,0.84576,0.88392,0.63743,1.03621,0.95783,1.19012,0.000662879,0.000662879,0.000662879
2,1036.08,1.07725,0.95134,1.22702,0.97231,0.8391,0.90162,0.69095,0.87065,0.78787,1.1081,0.0012769,0.0012769,0.0012769
